0,1,2,3,4,5,6
L* values in Unit I,vary because of,minor lithologic changes,Site U1336,"Spectral reflectance corresponds to pronounced lithologic and diagenetic changes. In Unit I, L* values are lowest (50%–80%) and display high-amplitude variations because of minor lithologic changes. Unit II values are higher and more uniform, and Unit III values are slightly lower and more variable. Variations in b* (blue–yellow) decrease abruptly below 92 m CSF-A.",72,Expedition 320 Preliminary Report
L* values in Unit II,are,higher and more uniform,Site U1336,"Spectral reflectance corresponds to pronounced lithologic and diagenetic changes. In Unit I, L* values are lowest (50%–80%) and display high-amplitude variations because of minor lithologic changes. Unit II values are higher and more uniform, and Unit III values are slightly lower and more variable. Variations in b* (blue–yellow) decrease abruptly below 92 m CSF-A.",72,Expedition 320 Preliminary Report
L* values in Unit III,are,slightly lower and more variable,Site U1336,"Spectral reflectance corresponds to pronounced lithologic and diagenetic changes. In Unit I, L* values are lowest (50%–80%) and display high-amplitude variations because of minor lithologic changes. Unit II values are higher and more uniform, and Unit III values are slightly lower and more variable. Variations in b* (blue–yellow) decrease abruptly below 92 m CSF-A.",72,Expedition 320 Preliminary Report
variations in b*,decrease abruptly below,92 m CSF-A,Site U1336,"Spectral reflectance corresponds to pronounced lithologic and diagenetic changes. In Unit I, L* values are lowest (50%–80%) and display high-amplitude variations because of minor lithologic changes. Unit II values are higher and more uniform, and Unit III values are slightly lower and more variable. Variations in b* (blue–yellow) decrease abruptly below 92 m CSF-A.",72,Expedition 320 Preliminary Report
Hole U1336B cores,were not,split during Expedition 320,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
position of coring disturbances,is,unknown,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
construction of a spliced section,had to be,postponed,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
Magnetic susceptibility,was used for,correlating Holes U1336A and U1336B,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
Features in these data,are,well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of ~94 m CCSF-A,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
correlation between the two holes,becomes,challenging without additional split-core data below 94 m CCSF-A,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
single spliced record,was not,assembled at this point,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
growth factor,is calculated by,linear regression for the top 94 m CCSF-A of Site U1336,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
growth factor,indicates,13% increase in CCSF-A relative to CSF-A depth,Site U1336,"Hole U1336B cores were not split during Expedition 320; the position of coring dis­ turbances is unknown and the construction of a spliced section for sampling purposes had to be postponed. Magnetic susceptibility and GRA density were used for correlat­ ing Holes U1336A and U1336B. Features in these data are well aligned between Holes U1336A (84 m CSF-A) and U1336B (84 m CSF-A) to a depth of \~94 m CCSF-A. Below 94 m CCSF-A the correlation between the two holes becomes challenging without ad­ ditional split-core data, and a single spliced record was not assembled at this point. A growth factor of 1.13 is calculated by linear regression for the top 94 m CCSF-A of Site U1336, indicating a 13% increase in CCSF-A relative to CSF-A depth.",72,Expedition 320 Preliminary Report
Site U1336,undertook,standard geochemical analysis of pore water and organic and inorganic properties,Site U1336,"A standard geochemical analysis of pore water and organic and inorganic properties was undertaken on sediments from Site U1336. A total of 22 whole-round interstitial water samples from Hole U1336B were analyzed. Chlorinity values show a distinct in­ crease from \~555 to \~570 mM in the uppermost 40 m CSF-A, potentially reflecting the boundary condition change from the more saline ocean at the Last Glacial Maximum to the present. Alkalinity is relatively constant at values &gt;2.5 mM in the upper 110 m, with a pronounced decline to 1 mM at 170 m CSF-A. Sulfate concentrations decrease with depth to values as low as 22 mM. Dissolved phosphate concentrations are \~5 µM at \~9 m CSF-A, decreasing to \~1 µM at \~15 m CSF-A. Dissolved manganese and iron have broad peaks in the depth range from \~25 to 120 m CSF-A and below 100 m CSFA. An increase of iron mirrors a decrease in manganese. Concentrations of dissolved silicate increase with depth from &lt;400 to 800 µM but do not reach saturation with biogenic opal.",7,Expedition 320 Preliminary Report
Hole U1336B,analyzed,22 whole-round interstitial water samples,Site U1336,"A standard geochemical analysis of pore water and organic and inorganic properties was undertaken on sediments from Site U1336. A total of 22 whole-round interstitial water samples from Hole U1336B were analyzed. Chlorinity values show a distinct in­ crease from \~555 to \~570 mM in the uppermost 40 m CSF-A, potentially reflecting the boundary condition change from the more saline ocean at the Last Glacial Maximum to the present. Alkalinity is relatively constant at values &gt;2.5 mM in the upper 110 m, with a pronounced decline to 1 mM at 170 m CSF-A. Sulfate concentrations decrease with depth to values as low as 22 mM. Dissolved phosphate concentrations are \~5 µM at \~9 m CSF-A, decreasing to \~1 µM at \~15 m CSF-A. Dissolved manganese and iron have broad peaks in the depth range from \~25 to 120 m CSF-A and below 100 m CSFA. An increase of iron mirrors a decrease in manganese. Concentrations of dissolved silicate increase with depth from &lt;400 to 800 µM but do not reach saturation with biogenic opal.",7,Expedition 320 Preliminary Report
